id,Dimer_Name,Dimer_SMILES,Component_Name_A,Component_SMILES_A,Component_Name_B,Component_SMILES_B,Component_A_Energy_Hatree,Component_B_Energy_Hatree,Component_B_Thermal_correction_to_Gibbs_Free_Energy_Hatree,Component_B_Thermal_correction_to_Enthalpy_Hatree,Component_B_Entropy_J_per_mol_K,Component_A_HOMO_Hatree,Component_B_HOMO_Hatree,Component_A_Dipole_Debye,Component_B_Dipole_Debye,Component_A_LUMO_Hatree,Component_B_LUMO_Hatree,Component_B_Gibbs_Free_Energy_Hatree,Component_B_Enthalpy_Hatree,Dimer_Energy_Hatree,Dimer_Thermal_correction_to_Gibbs_Free_Energy_Hatree,Dimer_Thermal_correction_to_Enthalpy_Hatree,Dimer_Entropy_J_per_mol_K,Dimer_HOMO_Hatree,Dimer_LUMO_Hatree,Dimer_Dipole_Debye,Dimer_Gibbs_Free_Energy_Hatree,Dimer_Enthalpy_Hatree,Binding_energy_kJ_per_mol,Software,Source,Theory_Level
6903,Na+_electrolyte1307,COC(=O)C1CCCO1.[Na+],Na+,[Na+],electrolyte1307,COC(=O)C1CCCO1,-162.0502156,-460.2794422,0.118659,0.164692,405.36684,-1.43893,-0.25575,-162.0874601,-460.477611,-0.26217,0.00537,-460.1607832,-460.1147502,-622.3899742,0.117537,0.167801,442.6253600000001,-0.41681,-0.19154,-622.6364864,-622.2724372,-622.2221731999999,-158.3607081999383,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
6904,Na+_electrolyte1308,CCC1OC(C)OC1=O.[Na+],Na+,[Na+],electrolyte1308,CCC1OC(C)OC1=O,-162.0502156,-460.2981675,0.118657,0.163409,394.086776,-1.43893,-0.27769,-162.0874601,-460.4972633,-0.26217,-0.00584,-460.1795105,-460.1347585,-622.4024225,0.115322,0.166583,451.399208,-0.41255,-0.19953,-622.6446721,-622.2871005,-622.2358395,-141.8804446999084,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
6905,Na+_electrolyte1309,CCCC1OCOC1=O.[Na+],Na+,[Na+],electrolyte1309,CCCC1OCOC1=O,-162.0502156,-460.2852118,0.119231,0.164118,395.270848,-1.43893,-0.28162,-162.0874601,-460.4842131,-0.26217,-0.0084,-460.1659808,-460.1210938,-622.3875524,0.117713,0.167446,437.9434640000001,-0.41751,-0.19615,-622.6299494,-622.2698394,-622.2201064,-136.8541874999725,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
6906,Na+_electrolyte1310,COC1COCOC1=O.[Na+],Na+,[Na+],electrolyte1310,COC1COCOC1=O,-162.0502156,-496.1729092,0.096478,0.140938,391.509432,-1.43893,-0.26672,-162.0874601,-496.3653001,-0.26217,-0.01539,-496.0764312,-496.0319712,-658.2822057,0.096471,0.14452,423.115368,-0.42064,-0.19492,-658.5237633,-658.1857347,-658.1376856999999,-155.1169029499198,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
6907,Na+_electrolyte1311,COC(=O)C1COCO1.[Na+],Na+,[Na+],electrolyte1311,COC(=O)C1COCO1,-162.0502156,-496.1858544,0.095492,0.14114,401.969432,-1.43893,-0.26074,-162.0874601,-496.3777044,-0.26217,-0.00481,-496.0903624,-496.0447144,-658.2897583,0.09529,0.144404,432.50008,-0.42537,-0.19769,-658.5303926,-658.1944683,-658.1453543,-140.9586316500866,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
6908,Na+_electrolyte1312,COCC1OCOC1=O.[Na+],Na+,[Na+],electrolyte1312,COCC1OCOC1=O,-162.0502156,-496.1791746,0.095957,0.140884,395.622304,-1.43893,-0.26878,-162.0874601,-496.3730772,-0.26217,-0.01451,-496.0832176,-496.0382906,-658.3000327,0.095751,0.144492,429.2114560000001,-0.42762,-0.18129,-658.5398952,-658.2042817,-658.1555407,-185.4718837499019,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
6909,Na+_electrolyte1313,COC1CC(C)OC1=O.[Na+],Na+,[Na+],electrolyte1313,COC1CC(C)OC1=O,-162.0502156,-460.2788651,0.119029,0.163732,393.660008,-1.43893,-0.25875,-162.0874601,-460.4777454,-0.26217,-0.0049,-460.1598361,-460.1151331,-622.3961488,0.118235,0.167304,432.1026000000001,-0.42978,-0.18521,-622.6402322,-622.2779138,-622.2288448,-176.0872965499259,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
6910,Na+_electrolyte1314,CC1COC(C)C(=O)O1.[Na+],Na+,[Na+],electrolyte1314,CC1COC(C)C(=O)O1,-162.0502156,-460.2847635,0.119831,0.16365,385.865216,-1.43893,-0.26,-162.0874601,-460.4837897,-0.26217,-0.00343,-460.1649325,-460.1211135,-622.3702532,0.117144,0.166647,435.918408,-0.40066,-0.21415,-622.6149123,-622.2531091999999,-622.2036062,-92.61214954995009,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
6911,Na+_electrolyte1315,CCOC1CCOC1=O.[Na+],Na+,[Na+],electrolyte1315,CCOC1CCOC1=O,-162.0502156,-460.2775408,0.119355,0.164217,395.05328,-1.43893,-0.25369,-162.0874601,-460.4772865,-0.26217,-0.00365,-460.1581858,-460.1133238,-622.3944029,0.118833,0.167762,430.864136,-0.43029,-0.18186,-622.6389034,-622.2755699,-622.2266409,-174.9803857501237,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
6912,Na+_electrolyte1316,CC1COC(=O)C(C)O1.[Na+],Na+,[Na+],electrolyte1316,CC1COC(=O)C(C)O1,-162.0502156,-460.2806093,0.119686,0.163736,387.907008,-1.43893,-0.26853,-162.0874601,-460.4797091,-0.26217,-0.00525,-460.1609233,-460.1168733,-622.3719647,0.116687,0.166715,440.541728,-0.40796,-0.20832,-622.6166337,-622.2552777000001,-622.2052497000001,-108.0125449001395,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
6913,Na+_electrolyte1317,CC1OC(C)(C)OC1=O.[Na+],Na+,[Na+],electrolyte1317,CC1OC(C)(C)OC1=O,-162.0502156,-460.3052623,0.117827,0.162251,391.199816,-1.43893,-0.27604,-162.0874601,-460.5039467,-0.26217,-0.00423,-460.1874353,-460.1430113,-622.4127061,0.114665,0.165438,447.1064240000001,-0.4049,-0.19854,-622.6542294,-622.2980411000001,-622.2472681,-150.2526391001421,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
6914,Na+_electrolyte1318,CCC1OC(=O)C(C)O1.[Na+],Na+,[Na+],electrolyte1318,CCC1OC(=O)C(C)O1,-162.0502156,-460.297357,0.11844,0.163374,395.689248,-1.43893,-0.27767,-162.0874601,-460.4962668,-0.26217,-0.00597,-460.178917,-460.133983,-622.3566579,0.114158,0.165931,455.905376,-0.38807,-0.23451,-622.5968927,-622.2424999,-622.1907269,-23.85345514995035,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
6915,Na+_electrolyte1319,COC1OC(=O)C(C)O1.[Na+],Na+,[Na+],electrolyte1319,COC1OC(=O)C(C)O1,-162.0502156,-496.2068236,0.09557,0.140295,393.844104,-1.43893,-0.28416,-162.0874601,-496.4005138,-0.26217,-0.01232,-496.1112536,-496.0665286,-658.3059516,0.093366,0.143197,438.8137360000001,-0.4471,-0.19671,-658.5465565,-658.2125856,-658.1627546,-128.4195061998667,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
6916,Na+_electrolyte1320,CC1(C)CCOC(=O)C1.[Na+],Na+,[Na+],electrolyte1320,CC1(C)CCOC(=O)C1,-162.0502156,-424.3802076,0.14325,0.187018,385.421712,-1.43893,-0.26505,-162.0874601,-424.5830525,-0.26217,0.00316,-424.2369576,-424.1931896,-586.4968286,0.141327,0.190234,430.675856,-0.44096,-0.19024,-586.7432832,-586.3555015999999,-586.3065945999999,-174.3473776998713,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
6917,Na+_electrolyte1321,CC1(C)CC(=O)OCO1.[Na+],Na+,[Na+],electrolyte1321,CC1(C)CC(=O)OCO1,-162.0502156,-460.292609,0.120068,0.163419,381.743976,-1.43893,-0.27377,-162.0874601,-460.4897639,-0.26217,-0.0022,-460.172541,-460.1291900000001,-622.3485159,0.116513,0.165797,433.993768,-0.38566,-0.23299,-622.5880675,-622.2320029,-622.1827189,-14.94250815006197,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
6918,Na+_electrolyte1322,CC1OC(=O)CC1(C)C.[Na+],Na+,[Na+],electrolyte1322,CC1OC(=O)CC1(C)C,-162.0502156,-424.3887503,0.142267,0.186246,387.275224,-1.43893,-0.26836,-162.0874601,-424.5917479,-0.26217,0.00793,-424.2464833,-424.2025043,-586.4455745,0.138802,0.188287,435.7636000000001,-0.39548,-0.23,-586.6916944,-586.3067725,-586.2572875000001,-17.35087929998096,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
6919,Na+_electrolyte1323,CC1CC(=O)OC(C)C1.[Na+],Na+,[Na+],electrolyte1323,CC1CC(=O)OC(C)C1,-162.0502156,-424.3779097,0.142779,0.187406,392.9822,-1.43893,-0.26315,-162.0874601,-424.5818416,-0.26217,0.00881,-424.2351307,-424.1905037,-586.4978999,0.139413,0.190659,451.261136,-0.42733,-0.19245,-586.7449643,-586.3584869,-586.3072409,-183.1932123000435,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
6920,Na+_electrolyte1324,CCC1(C)COC(=O)C1.[Na+],Na+,[Na+],electrolyte1324,CCC1(C)COC(=O)C1,-162.0502156,-424.3816981,0.142462,0.186883,391.174712,-1.43893,-0.27033,-162.0874601,-424.5849377,-0.26217,0.00678,-424.2392361,-424.1948151,-586.4381815,0.138053,0.189567,453.6292800000001,-0.36191,-0.24115,-586.6815718,-586.3001285,-586.2486145,-16.4561089001208,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
6921,Na+_electrolyte1325,CC1COC(=O)CC1C.[Na+],Na+,[Na+],electrolyte1325,CC1COC(=O)CC1C,-162.0502156,-424.3779607,0.143335,0.187472,388.676864,-1.43893,-0.26566,-162.0874601,-424.5815001,-0.26217,0.00246,-424.2346257,-424.1904887,-586.4946488,0.141306,0.190706,435.014664,-0.44256,-0.19014,-586.7416962,-586.3533428000001,-586.3039428000001,-174.5235487500832,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
6922,Na+_electrolyte1326,CCC1CCOC(=O)C1.[Na+],Na+,[Na+],electrolyte1326,CCC1CCOC(=O)C1,-162.0502156,-424.3757287,0.143187,0.188033,394.915208,-1.43893,-0.26555,-162.0874601,-424.5790284,-0.26217,0.00954,-424.2325417,-424.1876957,-586.4891831,0.14216,0.19141,433.6967040000001,-0.43979,-0.18959,-586.7366831,-586.3470231,-586.2977731,-166.0334693999083,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
6923,Na+_electrolyte1327,CC1CC(=O)OC(C)O1.[Na+],Na+,[Na+],electrolyte1327,CC1CC(=O)OC(C)O1,-162.0502156,-460.2964287,0.119413,0.163512,388.333776,-1.43893,-0.27409,-162.0874601,-460.4946152,-0.26217,-0.00136,-460.1770157,-460.1329167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
6924,Na+_electrolyte1328,CCC1CC(=O)OCO1.[Na+],Na+,[Na+],electrolyte1328,CCC1CC(=O)OCO1,-162.0502156,-460.2848577,0.120493,0.164587,388.287752,-1.43893,-0.27466,-162.0874601,-460.4827772,-0.26217,-0.00341,-460.1643647,-460.1202707,-622.3964598,0.117442,0.167843,443.826168,-0.41327,-0.19496,-622.6383923,-622.2790178,-622.2286168,-161.1702557500682,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
6925,Na+_electrolyte1329,COC1(C)COC(=O)C1.[Na+],Na+,[Na+],electrolyte1329,COC1(C)COC(=O)C1,-162.0502156,-460.2800122,0.119196,0.163227,387.739648,-1.43893,-0.2696,-162.0874601,-460.4778934,-0.26217,0.00174,-460.1608162,-460.1167852,-622.3916923,0.117256,0.166182,430.843216,-0.39748,-0.19551,-622.6327251,-622.2744363,-622.2255103,-161.3750447501482,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
6926,Na+_electrolyte1330,COC1CCOC(=O)C1.[Na+],Na+,[Na+],electrolyte1330,COC1CCOC(=O)C1,-162.0502156,-460.2817037,0.118968,0.1632,389.501112,-1.43893,-0.27425,-162.0874601,-460.4791495,-0.26217,0.00329,-460.1627357,-460.1185037,-622.3916899,0.117256,0.166182,430.843216,-0.39749,-0.19551,-622.632725,-622.2744339,-622.2255078999999,-156.9277102999446,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
6927,Na+_electrolyte1331,CC1CC(=O)OC1(C)C.[Na+],Na+,[Na+],electrolyte1331,CC1CC(=O)OC1(C)C,-162.0502156,-424.3914358,0.142035,0.186133,388.321224,-1.43893,-0.26707,-162.0874601,-424.5947013,-0.26217,0.00926,-424.2494008,-424.2053028,-586.4496859,0.139062,0.188381,434.3075680000001,-0.39186,-0.22891,-586.6959667,-586.3106239,-586.2613048999999,-21.0945797498716,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
6928,Na+_electrolyte1332,CC1(C)CCCC(=O)O1.[Na+],Na+,[Na+],electrolyte1332,CC1(C)CCCC(=O)O1,-162.0502156,-424.3853851,0.142526,0.186699,388.98648,-1.43893,-0.26283,-162.0874601,-424.588933,-0.26217,0.00466,-424.2428591,-424.1986861,-586.5034707,0.140693,0.189879,433.136048,-0.44257,-0.18795,-586.7513969,-586.3627776999999,-586.3135917,-178.1926849999233,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
6929,Na+_electrolyte1333,CCC1CC(=O)OC1C.[Na+],Na+,[Na+],electrolyte1333,CCC1CC(=O)OC1C,-162.0502156,-424.3844699,0.142581,0.187175,392.68932,-1.43893,-0.26882,-162.0874601,-424.5880898,-0.26217,0.00759,-424.2418889,-424.1972949,-586.440051,0.138608,0.189382,447.110608,-0.38737,-0.23612,-586.6863876,-586.3014430000001,-586.250669,-14.08712025010237,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
6930,Na+_electrolyte1334,CC1CCC(=O)OC1C.[Na+],Na+,[Na+],electrolyte1334,CC1CCC(=O)OC1C,-162.0502156,-424.3802318,0.143134,0.187422,389.999008,-1.43893,-0.26845,-162.0874601,-424.584062,-0.26217,0.00943,-424.2370978,-424.1928098,-586.4383402,0.13976,0.189884,441.395264,-0.38385,-0.22705,-586.6849425,-586.2985802,-586.2484562,-20.72254639994529,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
6931,Na+_electrolyte1335,CCC1OC(=O)CC1C.[Na+],Na+,[Na+],electrolyte1335,CCC1OC(=O)CC1C,-162.0502156,-424.3808851,0.142882,0.187362,391.68516,-1.43893,-0.26984,-162.0874601,-424.5848376,-0.26217,0.00661,-424.2380031,-424.1935231,-586.4981387,0.140266,0.190219,439.889024,-0.44953,-0.19099,-586.7452525,-586.3578727,-586.3079197000001,-176.0082690000657,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
6932,Na+_electrolyte1336,CCC1CCCC(=O)O1.[Na+],Na+,[Na+],electrolyte1336,CCC1CCCC(=O)O1,-162.0502156,-424.3792165,0.143131,0.187801,393.362944,-1.43893,-0.26491,-162.0874601,-424.5836187,-0.26217,0.00277,-424.2360855,-424.1914155,-586.4372149,0.139997,0.190028,440.5752,-0.38842,-0.22699,-586.6846256,-586.2972179,-586.2471869,-20.43374139992824,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
6933,Na+_electrolyte1337,COC1OC(=O)CC1C.[Na+],Na+,[Na+],electrolyte1337,COC1OC(=O)CC1C,-162.0502156,-460.2854264,0.118959,0.163619,393.279264,-1.43893,-0.27304,-162.0874601,-460.4830949,-0.26217,0.00221,-460.1664674,-460.1218074,-622.3960452,0.117701,0.166963,433.805488,-0.43003,-0.18924,-622.6415506,-622.2783442,-622.2290822,-158.5886015999898,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
6934,Na+_electrolyte1338,COC1CCCC(=O)O1.[Na+],Na+,[Na+],electrolyte1338,COC1CCCC(=O)O1,-162.0502156,-460.2885665,0.120167,0.164732,392.442464,-1.43893,-0.26666,-162.0874601,-460.4867271,-0.26217,0.00249,-460.1683995,-460.1238345,-622.4021103,0.117894,0.167746,438.9894640000001,-0.42924,-0.1913,-622.6446414,-622.2842163,-622.2343643,-166.2681891000022,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
6935,Na+_electrolyte1339,CC(C)C1COC(=O)C1.[Na+],Na+,[Na+],electrolyte1339,CC(C)C1COC(=O)C1,-162.0502156,-424.3805684,0.143137,0.187313,389.011584,-1.43893,-0.27127,-162.0874601,-424.5837779,-0.26217,0.00604,-424.2374314,-424.1932554,-586.4933825,0.140938,0.190474,436.211288,-0.44617,-0.19165,-586.739754,-586.3524445,-586.3029085000001,-164.3523617500933,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
6936,Na+_electrolyte1340,CC1(C)CCC(=O)OC1.[Na+],Na+,[Na+],electrolyte1340,CC1(C)CCC(=O)OC1,-162.0502156,-424.3800595,0.143286,0.187079,385.635096,-1.43893,-0.26623,-162.0874601,-424.5830917,-0.26217,-0.00053,-424.2367735,-424.1929805,-586.4943144,0.140817,0.190481,437.345152,-0.445,-0.19041,-586.7406168,-586.3534974,-586.3038334,-168.1351821499747,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
6937,Na+_electrolyte1341,CCCC1COC(=O)C1.[Na+],Na+,[Na+],electrolyte1341,CCCC1COC(=O)C1,-162.0502156,-424.3774554,0.14216,0.187674,400.793728,-1.43893,-0.27073,-162.0874601,-424.5813725,-0.26217,0.00677,-424.2352954,-424.1897814,-586.486847,0.139056,0.19109,458.206576,-0.42689,-0.19484,-586.7339433,-586.347791,-586.295757,-155.3665880000953,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
6938,Na+_electrolyte1342,CCC1CCC(=O)OC1.[Na+],Na+,[Na+],electrolyte1342,CCC1CCC(=O)OC1,-162.0502156,-424.3758168,0.143392,0.188087,393.584696,-1.43893,-0.26598,-162.0874601,-424.5790189,-0.26217,0.00625,-424.2324248,-424.1877298,-586.4909649,0.140215,0.191542,451.980784,-0.43027,-0.19297,-586.7375889,-586.3507499,-586.2994229,-170.4802787499937,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
6939,Na+_electrolyte1343,COCC1COC(=O)C1.[Na+],Na+,[Na+],electrolyte1343,COCC1COC(=O)C1,-162.0502156,-460.2725866,0.119133,0.164351,398.178728,-1.43893,-0.27017,-162.0874601,-460.4707197,-0.26217,0.00173,-460.1534536,-460.1082356,-622.3981749,0.119665,0.16781,423.960536,-0.43598,-0.18203,-622.6419223,-622.2785098999999,-622.2303648999999,-197.8910238498576,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
6940,Na+_electrolyte1344,COC1CCC(=O)OC1.[Na+],Na+,[Na+],electrolyte1344,COC1CCC(=O)OC1,-162.0502156,-460.2755423,0.120193,0.164543,390.538744,-1.43893,-0.26984,-162.0874601,-460.4732036,-0.26217,0.00458,-460.1553493,-460.1109993,-622.3568632,0.116658,0.167522,447.901384,-0.39002,-0.22016,-622.6002928,-622.2402052,-622.1893412000001,-81.66696515009357,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
6941,Na+_electrolyte1345,COC1CC(=O)OCO1.[Na+],Na+,[Na+],electrolyte1345,COC1CC(=O)OCO1,-162.0502156,-496.1963506,0.097583,0.141248,384.513784,-1.43893,-0.2767,-162.0874601,-496.3887019,-0.26217,-0.00331,-496.0987676,-496.0551026,-658.3067598,0.095,0.144264,433.8222240000001,-0.41256,-0.19306,-658.5435056,-658.2117598,-658.1624958,-158.0382967999763,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
6942,Na+_electrolyte1346,CC1(C)OCCC(=O)O1.[Na+],Na+,[Na+],electrolyte1346,CC1(C)OCCC(=O)O1,-162.0502156,-460.2960514,0.11908,0.162986,386.635072,-1.43893,-0.2719,-162.0874601,-460.4941149,-0.26217,-0.00013,-460.1769714,-460.1330654,-622.4091063,0.11698,0.166041,432.023104,-0.43017,-0.1909,-622.651778,-622.2921263,-622.2430653,-164.9845821498701,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
6943,Na+_electrolyte1347,COC1CC(=O)OC1C.[Na+],Na+,[Na+],electrolyte1347,COC1CC(=O)OC1C,-162.0502156,-460.2832159,0.119208,0.163585,390.781416,-1.43893,-0.27052,-162.0874601,-460.4815937,-0.26217,0.00382,-460.1640079,-460.1196309,-622.3655635,0.116793,0.166779,440.169352,-0.39631,-0.21376,-622.6099802,-622.2487705,-622.1987845,-84.3625659999739,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
6944,Na+_electrolyte1348,CCC1OCCC(=O)O1.[Na+],Na+,[Na+],electrolyte1348,CCC1OCCC(=O)O1,-162.0502156,-460.2898405,0.119984,0.164312,390.354648,-1.43893,-0.27578,-162.0874601,-460.488163,-0.26217,-0.00241,-460.1698565,-460.1255285,-622.4035959,0.117861,0.167208,434.546056,-0.43933,-0.19177,-622.6468329,-622.2857349000001,-622.2363879000001,-166.8237449000024,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
6945,Na+_electrolyte1349,COC1OCCC(=O)O1.[Na+],Na+,[Na+],electrolyte1349,COC1OCCC(=O)O1,-162.0502156,-496.2004022,0.097542,0.141083,383.42176,-1.43893,-0.27837,-162.0874601,-496.3932281,-0.26217,-0.00721,-496.1028602,-496.0593192,-658.3001227,0.095005,0.144252,433.659048,-0.41432,-0.19391,-658.5397676,-658.2051177,-658.1558706999999,-129.9751149499687,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
6946,Na+_electrolyte1350,CCOC1COC(=O)C1.[Na+],Na+,[Na+],electrolyte1350,CCOC1COC(=O)C1,-162.0502156,-460.2784493,0.120407,0.164105,384.810848,-1.43893,-0.26636,-162.0874601,-460.4773431,-0.26217,-0.00357,-460.1580423,-460.1143443,-622.3898401,0.117849,0.167034,433.119312,-0.43959,-0.18913,-622.6337024,-622.2719911,-622.2228061000001,-160.6154876000959,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
6947,Na+_electrolyte1351,CCC1(C)CCC(=O)O1.[Na+],Na+,[Na+],electrolyte1351,CCC1(C)CCC(=O)O1,-162.0502156,-424.3891143,0.142193,0.186651,391.501064,-1.43893,-0.26945,-162.0874601,-424.5927778,-0.26217,0.00676,-424.2469213,-424.2024633,-586.5027533,0.139929,0.189751,438.730056,-0.45055,-0.19034,-586.7501828,-586.3628242999999,-586.3130023,-166.5181366999383,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
6948,Na+_electrolyte1352,COC1(C)CCC(=O)O1.[Na+],Na+,[Na+],electrolyte1352,COC1(C)CCC(=O)O1,-162.0502156,-460.2960666,0.118865,0.163173,390.170552,-1.43893,-0.27195,-162.0874601,-460.4940258,-0.26217,0.00451,-460.1772016,-460.1328936,-622.4031722,0.116949,0.166314,434.705048,-0.43082,-0.18719,-622.6484437,-622.2862232,-622.2368581999999,-149.3646949998767,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
6949,Na+_electrolyte1353,CC(C)C1CCC(=O)O1.[Na+],Na+,[Na+],electrolyte1353,CC(C)C1CCC(=O)O1,-162.0502156,-424.3848278,0.142364,0.187171,394.57212,-1.43893,-0.27074,-162.0874601,-424.5886136,-0.26217,0.00667,-424.2424638,-424.1976568,-586.4986873,0.139947,0.190164,442.211144,-0.45076,-0.19109,-586.7456646,-586.3587403,-586.3085233,-167.0970594501183,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
6950,Na+_electrolyte1354,CCCC1CCC(=O)O1.[Na+],Na+,[Na+],electrolyte1354,CCCC1CCC(=O)O1,-162.0502156,-424.3848272,0.142365,0.187171,394.567936,-1.43893,-0.27074,-162.0874601,-424.5886136,-0.26217,0.00667,-424.2424622,-424.1976562,-586.4442995,0.138555,0.189348,447.277968,-0.39112,-0.23036,-586.6906504,-586.3057445000001,-586.2549515000001,-24.30346585009767,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
6951,Na+_electrolyte1355,COCC1CCC(=O)O1.[Na+],Na+,[Na+],electrolyte1355,COCC1CCC(=O)O1,-162.0502156,-460.2784735,0.118671,0.164221,401.115896,-1.43893,-0.2704,-162.0874601,-460.4768924,-0.26217,0.00286,-460.1598025,-460.1142525,-622.3987701,0.118172,0.16762,435.437248,-0.42617,-0.18141,-622.6458258,-622.2805981,-622.2311500999999,-183.9976654998929,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
