id,Name,SMILES,Cation_type,Energy_Hatree,Thermal_correction_to_Gibbs_Free_Energy_Hatree,Thermal_correction_to_Enthalpy_Hatree,Entropy_J_per_mol_K,HOMO_Hatree,LUMO_Hatree,Dipole_Debye,Gibbs_Free_Energy_Hatree,Enthalpy_Hatree,HOMO_LUMO_Gap_eV,Software,Source,Theory_Level
2357,c-c108+c-b29+c-b80,CC(C)CCC[n+]1ccc(C(C)C)cc1,pyridinium,-602.3779215,0.298007,0.363085,573.078296,-0.43192,-0.22469,3.7859,-602.0799145,-602.0148365,5.636656,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2358,c-c111+c-b58+c-b73,CC(C)Cc1ccc2cccc[n+]2c1CC(=O)O,pyridinium,-787.3374352,0.249626,0.313077,558.748096,-0.39317,-0.22376,5.9043,-787.0878091999999,-787.0243581999999,4.607952000000001,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2359,c-c108+c-b23+c-b60,C=CCCCC[n+]1ccc(-c2cccc(Cl)c2)cc1,pyridinium,-1173.8502344,0.260479,0.329177,604.956192,-0.35886,-0.23327,4.2543,-1173.5897554,-1173.5210574,3.416048,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2360,c-c133+c-b43+c-b50,C=Cc1ccc(CC[n+]2ccc(CC#N)cc2)cc1,pyridinium,-767.1813556,0.241415,0.308328,589.241088,-0.33868,-0.23762,5.0268,-766.9399406,-766.8730276,2.748831999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2361,c-c136+c-b71,CCCCCCCC[n+]1ccc(CCCCCC)cc1,pyridinium,-798.898258,0.428186,0.509015,711.777896,-0.40175,-0.22181,4.2496,-798.4700720000001,-798.3892430000001,4.894367999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2362,c-c136+c-b78,CCCCCCCC[n+]1ccc(CCCCC)cc1,pyridinium,-759.5935421,0.401616,0.479992,690.175904,-0.40241,-0.22263,5.7543,-759.1919261,-759.1135501,4.890016,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2363,c-c133+c-b50+c-b81,C=Cc1ccc(CC[n+]2ccc(CCC)cc2)cc1,pyridinium,-753.5676487,0.296294,0.365724,611.3953680000001,-0.33112,-0.21919,5.8468,-753.2713547,-753.2019247,3.044496000000001,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2364,c-c133+c-b27+c-b79,CC(C#N)c1cc[n+](CCCCCO)cc1,pyridinium,-691.209804,0.247523,0.312585,572.93604,-0.37686,-0.23955,6.5164,-690.962281,-690.897219,3.734831999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2365,c-c108+c-b78+c-b81,CCCCCCCC[n+]1ccc(CCC)cc1,pyridinium,-680.9840896,0.35069,0.422044,628.344752,-0.40254,-0.22441,6.8992,-680.6333996,-680.5620455999999,4.845136,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2366,c-c136+c-b40,CCCCCCCC[n+]1ccc(N(C)C)cc1,pyridinium,-697.032416,0.339524,0.411074,630.06856,-0.37473,-0.19029,9.7906,-696.692892,-696.621342,5.016768000000001,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2367,c-c133+c-b4+c-b23,OCCCC[n+]1ccc(-c2cccc(Cl)c2)cc1,pyridinium,-1171.6901421,0.235329,0.300791,576.463152,-0.36656,-0.23176,6.0978,-1171.4548131,-1171.3893511,3.66656,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2368,c-c108+c-b39+c-b45,COCc1cc[n+](CCCC(=O)O)cc1,pyridinium,-708.926433,0.210605,0.271633,537.41388,-0.39976,-0.23161,2.8079,-708.715828,-708.6548,4.57368,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2369,c-c133+c-b29+c-b74,CC(=O)CC[n+]1ccc(C(C)C)cc1,pyridinium,-597.7889509,0.226519,0.287396,536.0833680000001,-0.38959,-0.22273,3.2434,-597.5624319,-597.5015549000001,4.538592,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2370,c-c103+c-b30,CCCCCCC[n+]1ccccc1,pyridinium,-523.7527353,0.250022,0.306758,499.61144,-0.41779,-0.24072,8.5457,-523.5027133000001,-523.4459773000001,4.816304,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2371,c-c70+c-b9,CCCCCC[n+]1ccc(C(C)F)c(C)c1,pyridinium,-701.6178008,0.290598,0.356708,582.165944,-0.4283,-0.23024,1.3243,-701.3272028,-701.2610928,5.387232,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2372,c-c133+c-b45+c-b81,CCCCC[n+]1ccc(C(=O)O)cc1,pyridinium,-633.7133476,0.207957,0.2659,510.247168,-0.43475,-0.25929,3.5038,-633.5053906,-633.4474476,4.772512,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2373,c-c111+c-b8+c-b27,CC#CCc1c(C(C)C#N)ccc2cccc[n+]12,pyridinium,-727.8330599,0.214779,0.278845,564.158008,-0.37797,-0.22837,7.7313,-727.6182809,-727.5542148999999,4.06912,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2374,c-c133+c-b23+c-b27,CC(C#N)CC[n+]1ccc(-c2cccc(Cl)c2)cc1,pyridinium,-1188.7002511,0.227877,0.295111,592.05692,-0.37294,-0.24363,8.1357,-1188.4723741,-1188.4051401,3.517231999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2375,c-c111+c-b6+c-b9,CC(F)c1c(CCN)ccc2cccc[n+]12,pyridinium,-714.0489971,0.222346,0.279123,499.975448,-0.37124,-0.2225,3.4555,-713.8266510999999,-713.7698740999999,4.045728,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2376,c-c111+c-b29+c-b65,CCC#CCc1ccc2cccc[n+]2c1C(C)C,pyridinium,-714.2106275,0.269264,0.336506,592.128048,-0.36643,-0.2171,5.4897,-713.9413635,-713.8741215,4.061776,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2377,c-c108+c-b25+c-b30,CCCCCCC[n+]1ccc(N2CCC(C)CC2)cc1,pyridinium,-813.7594028,0.401187,0.476387,662.205864,-0.36347,-0.18247,3.5574,-813.3582157999999,-813.2830157999999,4.9232,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2378,c-c28+c-b2,CCCCCCC(O)CCCC[n+]1cccc(C)c1,pyridinium,-795.5074711,0.377803,0.456422,692.313928,-0.36222,-0.23175,13.1643,-795.1296681,-795.0510491,3.548783999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2379,c-c103+c-b82,CC(C)CCCCCCC[n+]1ccccc1,pyridinium,-641.6689978,0.326768,0.393101,584.132424,-0.38769,-0.23997,13.9417,-641.3422298,-641.2758968,4.017983999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2380,c-c133+c-b79+c-b83,CCCCCCCC[n+]1ccc(CCCO)cc1,pyridinium,-756.2054443,0.355665,0.428426,640.7293920000001,-0.39405,-0.21966,6.6247,-755.8497792999999,-755.7770183,4.743408000000001,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2381,c-c101+c-b4,OCCCC[n+]1ccccc1,pyridinium,-481.0573253,0.17606,0.225996,439.742584,-0.39576,-0.24056,4.3224,-480.8812653,-480.8313293,4.22144,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2382,c-c108+c-b24+c-b39,COCc1cc[n+](CCCc2ccccc2C)cc1,pyridinium,-790.687843,0.297578,0.365676,599.6676160000001,-0.35666,-0.22189,3.4885,-790.390265,-790.322167,3.665743999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2383,c-c133+c-b10+c-b29,CCCC[n+]1ccc(C(C)C)cc1,pyridinium,-523.7659168,0.247775,0.30575600000000003,510.577704,-0.44508,-0.2263,2.0691,-523.5181418,-523.4601608,5.950815999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2384,c-c88+c-b56,CCCCCCCCCC[n+]1ccc(C)cc1,pyridinium,-680.9818421,0.350466,0.421963,629.599952,-0.38547,-0.2279,13.5813,-680.6313761,-680.5598791,4.285903999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2385,c-c133+c-b38+c-b78,C#CCCC[n+]1ccc(CCCCC)cc1,pyridinium,-639.2094936,0.280951,0.346521,577.404552,-0.3954,-0.22417,4.4569,-638.9285426,-638.8629725999999,4.657455999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2386,c-c133+c-b16+c-b73,CC(C)CCC[n+]1ccc(CCCC#N)cc1,pyridinium,-694.6149811,0.295987,0.364498,603.2993280000001,-0.43513,-0.23074,4.1196,-694.3189941,-694.2504831,5.559408,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2387,c-c108+c-b9+c-b61,CCCCCCCCCCC[n+]1ccc(C(C)F)cc1,pyridinium,-858.8315511,0.393867,0.473138,698.05856,-0.37822,-0.23249,13.0324,-858.4376841,-858.3584131,3.963856,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2388,c-c77+c-b18,CCC(=O)CC[n+]1ccccc1C,pyridinium,-558.4791227,0.203444,0.259198,490.963112,-0.38701,-0.22911,4.455,-558.2756787,-558.2199247,4.29488,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2389,c-c84+c-b43,CCCC[n+]1ccc(CC#N)cc1,pyridinium,-537.3778543,0.193151,0.248715,489.289512,-0.45709,-0.24634,4.7027,-537.1847033,-537.1291393,5.732399999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2390,c-c108+c-b35+c-b71,CCCCCCCCC[n+]1ccc(C(C)CC)cc1,pyridinium,-759.5957233,0.401911,0.479586,684.00032,-0.39295,-0.22219,8.2191,-759.1938123,-759.1161373,4.644672000000001,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2391,c-c103+c-b16,N#CCCCCCC[n+]1ccccc1,pyridinium,-576.6841239,0.220285,0.278774,515.058768,-0.4148,-0.24568,11.6755,-576.4638389,-576.4053499,4.600064,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2392,c-c108+c-b40+c-b74,CC(=O)CCC[n+]1ccc(N(C)C)cc1,pyridinium,-653.1437239,0.243643,0.306204,550.911464,-0.36842,-0.18622,4.3736,-652.9000809,-652.8375199000001,4.95584,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2393,c-c133+c-b38+c-b84,C#CCCC[n+]1ccc(CCCCCCCCC)cc1,pyridinium,-796.4282053,0.383731,0.462436,693.075416,-0.38503,-0.22308,10.7509,-796.0444742999999,-795.9657692999999,4.40504,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2394,c-c77+c-b28,C=CCCCC[n+]1ccccc1C,pyridinium,-522.5300916,0.226848,0.28279,492.615792,-0.36007,-0.23425,6.3423,-522.3032436,-522.2473016,3.422304,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2395,c-c108+c-b13+c-b24,Cc1ccccc1CCC[n+]1ccc(CCC#N)cc1,pyridinium,-807.7222719,0.291548,0.361148,612.8890560000001,-0.35654,-0.22672,6.5809,-807.4307239,-807.3611239,3.531104,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2396,c-c99+c-b4,Cc1cc[n+](CC(=O)CCO)cc1,pyridinium,-594.3843187,0.179748,0.236271,497.745376,-0.39318,-0.23138,4.5194,-594.2045707,-594.1480477,4.40096,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2397,c-c133+c-b10+c-b47,CCCC[n+]1ccc(C(C)(C)C)cc1,pyridinium,-563.0728365,0.274028,0.33397,527.8450720000001,-0.44062,-0.22426,2.454,-562.7988085,-562.7388665,5.884992,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2398,c-c133+c-b6+c-b38,C#CCCC[n+]1ccc(CCN)cc1,pyridinium,-576.6444826,0.219491,0.278271,517.615192,-0.36728,-0.219,2.0997,-576.4249916,-576.3662115999999,4.033215999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2399,c-c65+c-b32,C[n+]1cccc(CCC(F)(F)C(F)(F)C(F)F)c1,pyridinium,-1079.9236315,0.170689,0.236147,576.417128,-0.44614,-0.23754,12.3159,-1079.7529425,-1079.6874845,5.673919999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2400,c-c18+c-b54,CCCCCCCCCCCC[n+]1ccccc1,pyridinium,-720.2757504,0.378956,0.451718,640.741944,-0.37306,-0.23961,18.2504,-719.8967944,-719.8240324,3.62984,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2401,c-c108+c-b47+c-b83,CCCCCCCCC[n+]1ccc(C(C)(C)C)cc1,pyridinium,-759.5966281,0.402972,0.478949,669.0508880000001,-0.39256,-0.22119,7.9364,-759.1936561,-759.1176791,4.661264,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2402,c-c111+c-b10+c-b80,CCc1ccc2cccc[n+]2c1C(C)C,pyridinium,-598.7615217,0.239403,0.296006,498.444104,-0.38862,-0.2187,2.4353,-598.5221187,-598.4655157,4.621824,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2403,c-c108+c-b30+c-b56,CCCCCCCCCC[n+]1ccc(CCCC)cc1,pyridinium,-798.8979554,0.428047,0.508981,712.7025600000001,-0.38429,-0.22279,9.5139,-798.4699084,-798.3889744,4.392800000000001,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2404,c-c99+c-b73,Cc1cc[n+](CC(=O)CC(C)C)cc1,pyridinium,-597.7799347,0.225434,0.286801,540.3887040000001,-0.40159,-0.22898,7.1978,-597.5545007000001,-597.4931337,4.694992,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2405,c-c18+c-b25,CC1CCN(C[n+]2ccccc2)CC1,pyridinium,-577.8984044,0.247373,0.301828,479.532424,-0.36775,-0.22817,5.0582,-577.6510314,-577.5965764,3.796576,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2406,c-c133+c-b38+c-b80,C#CCc1cc[n+](CCC(C)C)cc1,pyridinium,-560.5938961,0.228115,0.287532,523.225936,-0.39743,-0.23118,3.0275,-560.3657811,-560.3063641,4.522,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2407,c-c133+c-b47+c-b58,CC(C)(C)CC[n+]1ccc(CC(=O)O)cc1,pyridinium,-712.3375264,0.25843,0.322389,563.216608,-0.4119,-0.22998,2.0793,-712.0790964,-712.0151374,4.948224,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2408,c-c133+c-b13+c-b60,C=CCc1cc[n+](CCCCC#N)cc1,pyridinium,-614.7670682,0.221326,0.283545,547.903168,-0.39413,-0.2359,5.6369,-614.5457422000001,-614.4835232,4.303856,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2409,c-c108+c-b4+c-b81,CCCCCC[n+]1ccc(CCO)cc1,pyridinium,-638.2895397,0.277376,0.341275,562.693608,-0.39971,-0.22175,3.7484,-638.0121637,-637.9482647,4.840512,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2410,c-c111+c-b37+c-b76,COc1ccc2cccc[n+]2c1CC(C)O,pyridinium,-709.8881979,0.219966,0.277997,511.01284,-0.37179,-0.21956,4.9482,-709.6682319,-709.6102009,4.140656,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2411,c-c133+c-b11+c-b23,FC(F)(F)c1cc[n+](CCc2cccc(Cl)c2)cc1,pyridinium,-1354.8994232,0.178942,0.245141,582.948352,-0.37019,-0.25692,7.1561,-1354.7204812,-1354.6542822,3.080944000000001,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2412,c-c133+c-b25+c-b60,C=CCCC[n+]1ccc(N2CCC(C)CC2)cc1,pyridinium,-733.9196003,0.326119,0.394975,606.34528,-0.36218,-0.18471,1.546,-733.5934813,-733.5246252999999,4.827184,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2413,c-c108+c-b61+c-b80,CCCCCCCCCCC[n+]1ccc(C(C)C)cc1,pyridinium,-798.89881,0.427182,0.508609,717.0497359999999,-0.37731,-0.22291,12.7086,-798.471628,-798.390201,4.199679999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2414,c-c133+c-b65+c-b71,CCC#CCc1cc[n+](CCCCCCCC)cc1,pyridinium,-757.1268815,0.353338,0.433413,705.1337040000001,-0.36798,-0.22355,4.5211,-756.7735435,-756.6934685,3.928495999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2415,c-c133+c-b28+c-b39,C=CCCc1cc[n+](CCCOC)cc1,pyridinium,-637.0495286,0.254524,0.317557,555.0661759999999,-0.37117,-0.22167,2.8518,-636.7950046000001,-636.7319716000001,4.0664,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2416,c-c112+c-b21+c-b39+c-b76,CCCCCCCCC[N+](C)(COC)OC,quaternaryammonium,-718.2185355,0.3627,0.436154,646.8338480000001,-0.39099,-0.13425,12.0572,-717.8558355,-717.7823815,6.983327999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2417,c-c58+c-b10+c-b40+c-b45+c-b76,CC[N+](OC)(C(=O)O)N(C)C,quaternaryammonium,-572.4320733,0.178832,0.232259,470.474064,-0.41807,-0.19446,1.6074,-572.2532412999999,-572.1998143,6.082192,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2418,c-c58+c-b10+c-b12+c-b16+c-b74,CC[N+](CCCC#N)(C(C)=O)C(=O)C(C)(C)C,quaternaryammonium,-768.8258178,0.285177,0.359156,651.4488,-0.4336,-0.21164,4.488,-768.5406408,-768.4666618,6.037312,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2419,c-c37+c-b21+c-b83,CCCCCCCCC[N+](C)(C)CCCCCC,quaternaryammonium,-725.0729627,0.466146,0.542981,676.607192,-0.39698,-0.11512,10.5338,-724.6068167,-724.5299816999999,7.666592,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2420,c-c58+c-b10+c-b40+c-b46+c-b77,CC[N+](CC(F)(F)F)(c1ccc(C)cc1)N(C)C,quaternaryammonium,-916.0858408,0.264228,0.330707,585.416912,-0.38552,-0.15941,4.7507,-915.8216128,-915.7551338000001,6.150192,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2421,c-c58+c-b6+c-b36+c-b60+c-b76,C=CC[N+](CCN)(OC)c1ccccc1,quaternaryammonium,-653.0183698,0.245932,0.305769,526.9245920000001,-0.37756,-0.15957,2.0857,-652.7724377999999,-652.7126007999999,5.929328,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2422,c-c4+c-b32+c-b45+c-b76,COC[N+](CCC(F)(F)C(F)(F)C(F)F)(OC)C(=O)O,quaternaryammonium,-1305.7153054,0.19023,0.266728,673.632368,-0.44052,-0.21268,12.8832,-1305.5250754,-1305.4485774,6.197248,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2423,c-c4+c-b38+c-b40+c-b75,C#CC[N+](COC)(c1c(Cl)cccc1Cl)N(C)C,quaternaryammonium,-1610.2441667,0.225173,0.293878,605.010584,-0.37829,-0.17887,3.2739,-1610.0189937,-1609.9502887,5.424224000000001,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2424,c-c58+c-b29+c-b30+c-b36+c-b80,CCCC[N+](c1ccccc1)(C(C)C)C(C)C,quaternaryammonium,-680.9436179,0.356264,0.422255,581.111576,-0.39353,-0.15581,1.5457,-680.5873539,-680.5213629000001,6.465984,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2425,c-c142+c-b22+c-b36+c-b39,COC[NH+](c1ccccc1)c1ccc(Cl)cc1,quaternaryammonium,-1132.346726,0.209171,0.271514,548.991008,-0.38483,-0.17487,4.9598,-1132.137555,-1132.075212,5.710912,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2426,c-c4+c-b43+c-b63+c-b80,COC[N+](CC#N)(c1ccc2ccccc2c1)C(C)C,quaternaryammonium,-844.7887598,0.291192,0.359633,602.692648,-0.34973,-0.18223,5.613,-844.4975678,-844.4291268,4.555999999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2427,c-c112+c-b45+c-b46+c-b83,CCCCCC[N+](C)(C(=O)O)c1ccc(C)cc1,quaternaryammonium,-790.9060092,0.308958,0.380384,628.976536,-0.38637,-0.17612,3.2104,-790.5970512,-790.5256251999999,5.7188,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2428,c-c112+c-b16+c-b23+c-b68,CC(C)CCC[N+](C)(CCCC#N)c1cccc(Cl)c1,quaternaryammonium,-1232.7916776,0.3403,0.41507,658.41516,-0.38604,-0.17376,7.6959,-1232.4513776,-1232.3766076,5.774016,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2429,c-c4+c-b3+c-b43+c-b51,COC[N+](CC#N)(C1CCCCC1)C1CCCC1,quaternaryammonium,-772.2007689,0.352176,0.418774,586.454544,-0.42735,-0.14677,3.2916,-771.8485929,-771.7819949,7.631775999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2430,c-c58+c-b30+c-b46+c-b76+c-b83,CCCCCC[N+](CCCC)(OC)c1ccc(C)cc1,quaternaryammonium,-834.7363709,0.404976,0.483787,694.008448,-0.38021,-0.1504,2.9326,-834.3313949,-834.2525839,6.250831999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2431,c-c58+c-b3+c-b8+c-b75+c-b76,CC#CC[N+](OC)(c1c(Cl)cccc1Cl)C1CCCC1,quaternaryammonium,-1671.6213308,0.269329,0.341825,638.3947200000001,-0.385,-0.18619,1.7987,-1671.3520018,-1671.2795058,5.407632,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2432,c-c58+c-b6+c-b46+c-b76+c-b78,CCCCC[N+](CCN)(OC)c1ccc(C)cc1,quaternaryammonium,-772.1703627,0.343763,0.415533,632.005752,-0.37265,-0.15202,3.5117,-771.8265997000001,-771.7548297000001,6.001136,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2433,c-c58+c-b10+c-b29+c-b39+c-b43,CC[N+](CC#N)(COC)C(C)C,quaternaryammonium,-538.7580426,0.229185,0.286995,509.06728,-0.44396,-0.15971,2.8926,-538.5288575999999,-538.4710475999999,7.7316,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2434,c-c112+c-b30+c-b69+c-b81,CCCCCCCCCC[N+](C)(CCC)CCCC,quaternaryammonium,-764.3760617,0.490306,0.571756,717.250568,-0.3851,-0.11004,11.4348,-763.8857557,-763.8043057,7.481631999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2435,c-c4+c-b40+c-b48+c-b80,COC[N+](c1cccc(C)c1)(C(C)C)N(C)C,quaternaryammonium,-732.8557459,0.318201,0.385345,591.26196,-0.37863,-0.15711,1.7672,-732.5375449,-732.4704009,6.025344,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
